ID,class1,class2,class3,class4,class5,class6,class7,class8,class9
40,0.10348501801490784,0.20451423525810242,0.0033466920722275972,0.09300122410058975,0.02095152996480465,0.020468398928642273,0.5507253408432007,0.002251953352242708,0.0012555973371490836
41,0.19525693356990814,0.09016945958137512,0.0032689727377146482,0.4052402973175049,0.01242227852344513,0.011344615370035172,0.28038713335990906,0.0008700554026290774,0.0010402986081317067
42,0.1429227590560913,0.34634092450141907,0.001118111307732761,0.09264268726110458,0.0067953504621982574,0.054576195776462555,0.35162174701690674,0.002478646347299218,0.0015036007389426231
43,0.0757271945476532,0.324910044670105,0.005510041490197182,0.14142578840255737,0.027138594537973404,0.009020376950502396,0.4110463261604309,0.0025197425857186317,0.002701897406950593
44,0.21204058825969696,0.06967484205961227,0.0023166395258158445,0.5577501058578491,0.02252339757978916,0.012344717048108578,0.12136423587799072,0.0010179716628044844,0.0009675286710262299
45,0.0277690589427948,0.13224759697914124,0.0028393627144396305,0.10800708830356598,0.02250533364713192,0.0042762537486851215,0.700033962726593,0.0013945456594228745,0.0009267749264836311
46,0.05740294232964516,0.1646098494529724,0.00825513806194067,0.03929131105542183,0.01237993873655796,0.011964659206569195,0.7040841579437256,0.0010946615366265178,0.0009173547732643783
47,0.16864947974681854,0.10052280128002167,0.0036895216908305883,0.2607208788394928,0.016993064433336258,0.023875392973423004,0.40597864985466003,0.01573583111166954,0.0038343302439898252
48,0.08359753340482712,0.16352565586566925,0.004736209753900766,0.5174235105514526,0.029411960393190384,0.00486643286421895,0.19219037890434265,0.0014118178514763713,0.002836531260982156
49,0.11715608090162277,0.23075583577156067,0.0037625995464622974,0.12321620434522629,0.023802734911441803,0.014310420490801334,0.4827854037284851,0.001985566457733512,0.0022251978516578674
50,0.08973827958106995,0.2347971647977829,0.009748888202011585,0.10592597723007202,0.0401543453335762,0.12114356458187103,0.3899601995944977,0.004732707981020212,0.003798899007961154
51,0.3795212507247925,0.07332242280244827,0.012522265315055847,0.34922298789024353,0.08204710483551025,0.03721063584089279,0.06071566417813301,0.0020263786427676678,0.003411245997995138
52,0.16220061480998993,0.06614416837692261,0.006225332152098417,0.31457167863845825,0.018849393352866173,0.017279567196965218,0.4121576249599457,0.0010985875269398093,0.0014730190159752965
53,0.10025164484977722,0.19689404964447021,0.0015258045168593526,0.16954445838928223,0.0065474314615130424,0.010525558143854141,0.5127142071723938,0.0008296133019030094,0.001167195849120617
54,0.03587701544165611,0.16085182130336761,0.0022137362975627184,0.2872297763824463,0.02519502490758896,0.023850655183196068,0.4602651298046112,0.0016648368909955025,0.002851999830454588
55,0.06245141848921776,0.29123789072036743,0.0013176905922591686,0.022736655548214912,0.02323085628449917,0.012952855788171291,0.5832955837249756,0.0013061999343335629,0.0014708039816468954
56,0.24459488689899445,0.05562393367290497,0.003064679680392146,0.2498541623353958,0.01318719144910574,0.0064001125283539295,0.42514532804489136,0.0008648997754789889,0.0012648323317989707
57,0.08986201137304306,0.3487760126590729,0.005435512401163578,0.22811749577522278,0.01201651431620121,0.039317741990089417,0.2686179280281067,0.002581219421699643,0.005275539122521877
58,0.08852629363536835,0.13626264035701752,0.007459013257175684,0.0981350913643837,0.021480318158864975,0.013896352611482143,0.6302227973937988,0.0011029742890968919,0.002914533019065857
59,0.450994610786438,0.1535831093788147,0.015502714551985264,0.3105658292770386,0.028904849663376808,0.02439393289387226,0.008657190017402172,0.004000871442258358,0.003396842861548066
60,0.08054056763648987,0.27914074063301086,0.006023713853210211,0.1162106841802597,0.02873263880610466,0.006569494027644396,0.47982659935951233,0.0010532528394833207,0.0019023333443328738
61,0.023182492703199387,0.3009548783302307,0.003972403239458799,0.11947311460971832,0.028166770935058594,0.019126031547784805,0.5010829567909241,0.001909312792122364,0.002132047899067402
62,0.11715542525053024,0.2648034691810608,0.004608364310115576,0.20455527305603027,0.02838781662285328,0.019198516383767128,0.3567870259284973,0.0018468244234099984,0.0026573329232633114
63,0.13523133099079132,0.22948786616325378,0.005317724775522947,0.2888393700122833,0.01915845088660717,0.024485034868121147,0.29057973623275757,0.002739496063441038,0.004160985350608826
64,0.450994610786438,0.1535831093788147,0.015502714551985264,0.3105658292770386,0.028904849663376808,0.02439393289387226,0.008657190017402172,0.004000871442258358,0.003396842861548066
65,0.051209017634391785,0.18893097341060638,0.0031077880412340164,0.18344569206237793,0.02221830002963543,0.033349208533763885,0.5143109560012817,0.0012680203653872013,0.002160039497539401
66,0.12314973026514053,0.2104334980249405,0.0026044927071779966,0.2917156517505646,0.02291952446103096,0.008869037963449955,0.3367255926132202,0.0012691316660493612,0.002313355216756463
67,0.19525635242462158,0.39013394713401794,0.01030992902815342,0.17659892141819,0.019408026710152626,0.07601433992385864,0.12580455839633942,0.0031235534697771072,0.0033503868617117405
68,0.13235335052013397,0.148318350315094,0.01064143143594265,0.3479215204715729,0.047865014523267746,0.014361405745148659,0.2936909794807434,0.0017660942394286394,0.0030818257946521044
69,0.060999903827905655,0.36838504672050476,0.008111010305583477,0.12299470603466034,0.02297268621623516,0.030747845768928528,0.38048702478408813,0.0019259611144661903,0.003375856438651681
70,0.11221089214086533,0.18670465052127838,0.007097549736499786,0.3166312873363495,0.03730056434869766,0.023455221205949783,0.3061671257019043,0.0017460527596995234,0.008686650544404984
71,0.2017814666032791,0.22172725200653076,0.005256216507405043,0.4171539843082428,0.024895314127206802,0.017745718359947205,0.10379061102867126,0.006168647203594446,0.0014807661063969135
72,0.19287680089473724,0.29043298959732056,0.0027151922695338726,0.2054656744003296,0.014208498410880566,0.021963095292448997,0.26745471358299255,0.00251477537676692,0.0023682257160544395
73,0.04880887642502785,0.22317756712436676,0.0013317050179466605,0.047829341143369675,0.004367309156805277,0.014067218638956547,0.6582677960395813,0.001092906459234655,0.0010572538012638688
74,0.25262778997421265,0.1837853491306305,0.0015053797978907824,0.5149346590042114,0.010297508910298347,0.0058553172275424,0.02703133039176464,0.0029740347526967525,0.0009886272018775344
75,0.1768309324979782,0.19526320695877075,0.002758180722594261,0.1467537134885788,0.047930341213941574,0.020226651802659035,0.4069083631038666,0.0015779738314449787,0.0017506744479760528
76,0.1402500420808792,0.23649699985980988,0.0026772485580295324,0.21658529341220856,0.017032809555530548,0.01349598728120327,0.36991724371910095,0.0014615351101383567,0.002082889899611473
77,0.15269745886325836,0.11625565588474274,0.007438938599079847,0.31348809599876404,0.011263993568718433,0.009229975752532482,0.38200539350509644,0.0019883112981915474,0.005632180720567703
78,0.21021768450737,0.21254336833953857,0.02255501039326191,0.40520045161247253,0.03201243281364441,0.049793899059295654,0.051892928779125214,0.006794614251703024,0.00898960791528225
79,0.16473032534122467,0.2093881070613861,0.0036125648766756058,0.09010910987854004,0.022720076143741608,0.02211206965148449,0.4809682071208954,0.004645980894565582,0.0017136035021394491
80,0.04548519849777222,0.11630437523126602,0.006793741602450609,0.18688124418258667,0.016026750206947327,0.009803478606045246,0.6136317849159241,0.002804976189509034,0.002268461510539055
81,0.14247535169124603,0.2914387285709381,0.013607664965093136,0.345929890871048,0.019529709592461586,0.03370678424835205,0.14429251849651337,0.005684600677341223,0.003334738314151764
82,0.2243167608976364,0.08099592477083206,0.0040061622858047485,0.42942774295806885,0.02270762249827385,0.017856869846582413,0.21729180216789246,0.001275558490306139,0.0021215418819338083
83,0.14626458287239075,0.2035500854253769,0.004265857860445976,0.2905750274658203,0.008195839822292328,0.013342205435037613,0.3299403190612793,0.002373228780925274,0.0014928407035768032
84,0.1782197207212448,0.1785702109336853,0.0036069692578166723,0.34347379207611084,0.00786531064659357,0.021283000707626343,0.2643112540245056,0.0013548268470913172,0.001314955297857523
85,0.17694289982318878,0.26041993498802185,0.012759589590132236,0.26486319303512573,0.013293149881064892,0.016697267070412636,0.24950581789016724,0.0020461506210267544,0.0034719801042228937
86,0.44488832354545593,0.2233995646238327,0.008757052011787891,0.17663897573947906,0.022093959152698517,0.012595430947840214,0.1010669469833374,0.0012204351369291544,0.009339352138340473
87,0.8999059200286865,0.012637180276215076,0.0026416517794132233,0.06225934252142906,0.0058934674598276615,0.005279663950204849,0.010104856453835964,0.00041325652273371816,0.0008646744536235929
88,0.05943765863776207,0.24712537229061127,0.013741795904934406,0.028435127809643745,0.00983429979532957,0.00583936320617795,0.6335477828979492,0.0009630502900108695,0.0010755520779639482
89,0.2621549367904663,0.15906739234924316,0.0010045773815363646,0.17746451497077942,0.011186683550477028,0.009825827553868294,0.3775117099285126,0.0009190420969389379,0.0008653236436657608
90,0.28108733892440796,0.040403783321380615,0.0023010470904409885,0.6179326176643372,0.010961481370031834,0.008213850669562817,0.036579232662916183,0.0009456324623897672,0.0015749633312225342
91,0.2712372839450836,0.12430790811777115,0.030169229954481125,0.4025641977787018,0.09006623923778534,0.03478498384356499,0.03253790736198425,0.005691267549991608,0.008640928193926811
92,0.14924737811088562,0.07505559921264648,0.0014778636395931244,0.25015997886657715,0.021664733067154884,0.0036839861422777176,0.49668005108833313,0.0009393017389811575,0.0010910762939602137
93,0.2137565314769745,0.2159975916147232,0.007139622233808041,0.27003827691078186,0.0211118645966053,0.024839088320732117,0.2438042163848877,0.0016782869352027774,0.0016345380572602153
94,0.138797789812088,0.1431841254234314,0.006831290666013956,0.13219602406024933,0.07547777891159058,0.021715572103857994,0.476798415184021,0.00298008369281888,0.002018903847783804
95,0.18937289714813232,0.3857007920742035,0.0024116565473377705,0.26793089509010315,0.025723539292812347,0.02113228477537632,0.09162458032369614,0.00812755897641182,0.0079758046194911
96,0.1705581098794937,0.11649420112371445,0.0028513967990875244,0.6182710528373718,0.015481879934668541,0.011844247579574585,0.06165250763297081,0.0014947981107980013,0.0013518189080059528
97,0.24607929587364197,0.11134974658489227,0.004483621567487717,0.5158354043960571,0.028875920921564102,0.009833883494138718,0.0661582201719284,0.013465369120240211,0.003918565344065428
98,0.05985310673713684,0.4939553737640381,0.0032515788916498423,0.050664301961660385,0.020287852734327316,0.014065518043935299,0.35431140661239624,0.0016398163279518485,0.00197103270329535
99,0.019451593980193138,0.32817476987838745,0.0012576060835272074,0.07276766002178192,0.010983103886246681,0.007393455598503351,0.555810272693634,0.0033207437954843044,0.0008407921413891017
100,0.14826181530952454,0.1047702431678772,0.001271299785003066,0.49234282970428467,0.006067832000553608,0.004879200831055641,0.24057328701019287,0.0010984636610373855,0.0007350035011768341
101,0.08302325755357742,0.2568591237068176,0.01059588510543108,0.24465741217136383,0.03826047107577324,0.016384128481149673,0.34498265385627747,0.003088488942012191,0.002148533472791314
102,0.24964569509029388,0.3390916585922241,0.011280933395028114,0.275195837020874,0.013234319165349007,0.02425866760313511,0.07967448979616165,0.004025749396532774,0.003592653200030327
103,0.15955005586147308,0.3918253183364868,0.001264951191842556,0.10480929911136627,0.007687773089855909,0.0704130306839943,0.2599443197250366,0.002804164309054613,0.0017010661540552974
104,0.2738792300224304,0.24393010139465332,0.0070287990383803844,0.24401456117630005,0.016093574464321136,0.007793685421347618,0.2029103934764862,0.0017441526288166642,0.0026054750196635723
105,0.13454623520374298,0.297330766916275,0.001160329906269908,0.46553322672843933,0.006772324442863464,0.004241841845214367,0.08858071267604828,0.00099128985311836,0.0008432494942098856
106,0.3884046971797943,0.30818501114845276,0.00959222111850977,0.15384803712368011,0.03431996703147888,0.02762540616095066,0.0657462552189827,0.007938179187476635,0.004340190440416336
107,0.12486132234334946,0.23653541505336761,0.002117154188454151,0.28586438298225403,0.010769935324788094,0.00874184537678957,0.32854562997817993,0.001359428046271205,0.0012048770440742373
108,0.2933291494846344,0.13395477831363678,0.003734628204256296,0.34587860107421875,0.0120882298797369,0.011034372262656689,0.19516120851039886,0.002658543176949024,0.002160484902560711
109,0.2029920071363449,0.12236780673265457,0.0017220450099557638,0.4204651117324829,0.007577196694910526,0.008297421038150787,0.23411338031291962,0.0007999349036253989,0.001665059244260192
110,0.08216747641563416,0.1843329817056656,0.008677859790623188,0.12467790395021439,0.027371319010853767,0.009447806514799595,0.5588188767433167,0.0013843164779245853,0.0031214221380650997
111,0.504753828048706,0.07271219044923782,0.004902385175228119,0.21347999572753906,0.069632388651371,0.04194357246160507,0.07850728183984756,0.005216429941356182,0.008851956576108932
112,0.19029447436332703,0.1817900836467743,0.0032893246971070766,0.519813597202301,0.03430885821580887,0.012251203879714012,0.054032452404499054,0.0014721351908519864,0.002747882856056094
113,0.8236258029937744,0.04843518137931824,0.001182900508865714,0.08690755069255829,0.004208676982671022,0.0063374158926308155,0.027056949213147163,0.0006033891113474965,0.0016421364853158593
114,0.10832799226045609,0.24915848672389984,0.005921865347772837,0.11635473370552063,0.012955770827829838,0.022297032177448273,0.4805218279361725,0.00172116095200181,0.002741146832704544
115,0.19623984396457672,0.07489555329084396,0.0027324180118739605,0.3856939375400543,0.047092899680137634,0.01655864343047142,0.2735354006290436,0.0018314477056264877,0.0014198172139003873
116,0.19880250096321106,0.35631635785102844,0.003256759140640497,0.22539256513118744,0.019876345992088318,0.008771663531661034,0.1790965050458908,0.006482387892901897,0.002004937268793583
117,0.8618208169937134,0.030551554635167122,0.0008102807914838195,0.06778086721897125,0.008667013607919216,0.003891974687576294,0.025439999997615814,0.0003660328802652657,0.000671467452775687
118,0.021933183073997498,0.22298485040664673,0.008956762962043285,0.1584436148405075,0.048632245510816574,0.012960109859704971,0.520142138004303,0.002558128908276558,0.0033889783080667257
119,0.17679893970489502,0.4004284739494324,0.0014990040799602866,0.27950960397720337,0.012318418361246586,0.008508430793881416,0.11321768909692764,0.003192095085978508,0.0045273881405591965
120,0.09715049713850021,0.22353656589984894,0.008133839815855026,0.08748079836368561,0.010429811663925648,0.019334867596626282,0.5496309399604797,0.0029456426855176687,0.0013570563169196248
121,0.09860459715127945,0.23818156123161316,0.0035992134362459183,0.22123055160045624,0.021943772211670876,0.027890097349882126,0.3855644464492798,0.0016161712119355798,0.001369556994177401
122,0.10097222030162811,0.23275960981845856,0.011588601395487785,0.4409656524658203,0.010952687822282314,0.014575791545212269,0.18416385352611542,0.002220063004642725,0.00180149101652205
123,0.17605158686637878,0.21231095492839813,0.0029945115093141794,0.2533629536628723,0.054207198321819305,0.03920760750770569,0.25828438997268677,0.0013396141584962606,0.0022411616519093513
124,0.1965441256761551,0.44254380464553833,0.005577598232775927,0.10872724652290344,0.015744222328066826,0.008461165241897106,0.2188241332769394,0.0012705224798992276,0.0023071588948369026
125,0.21336673200130463,0.21284998953342438,0.0028557870537042618,0.26746681332588196,0.011305151507258415,0.03038942627608776,0.2591595947742462,0.0015495632542297244,0.0010569229489192367
126,0.8279621005058289,0.05679550766944885,0.0006662185769528151,0.07824790477752686,0.004494036082178354,0.0052714161574840546,0.025319918990135193,0.0005550095229409635,0.0006878980784676969
127,0.1834908276796341,0.3675755560398102,0.003677599597722292,0.2942042052745819,0.020189734175801277,0.02022351138293743,0.09189428389072418,0.016961880028247833,0.0017823695670813322
128,0.22411121428012848,0.13267755508422852,0.0017127416795119643,0.10659536719322205,0.008119206875562668,0.00603581452742219,0.5171812772750854,0.0014729644171893597,0.0020938750822097063
129,0.1312338262796402,0.17636805772781372,0.007950331084430218,0.40183359384536743,0.016758114099502563,0.011614639312028885,0.24745142459869385,0.004048679489642382,0.0027413764037191868
130,0.044726233929395676,0.41415563225746155,0.006625539623200893,0.04294535517692566,0.033284835517406464,0.03652757778763771,0.41836920380592346,0.001644158735871315,0.001721500069834292
131,0.1437017172574997,0.3482285737991333,0.0011242054169997573,0.09314761310815811,0.006832387298345566,0.05487364903092384,0.348087877035141,0.0024921568110585213,0.0015117957955226302
132,0.12996958196163177,0.14367376267910004,0.010497027076780796,0.40328797698020935,0.02165517397224903,0.028482865542173386,0.25756606459617615,0.0017206016927957535,0.0031469534151256084
133,0.13890904188156128,0.22603650391101837,0.0015097303548827767,0.16843874752521515,0.01080749649554491,0.006732629612088203,0.4393916130065918,0.002163354307413101,0.006010893732309341
134,0.03423692658543587,0.15559743344783783,0.0029355890583246946,0.06771419197320938,0.011196832172572613,0.004918981343507767,0.7209902405738831,0.0013036769814789295,0.0011061156401410699
135,0.15803006291389465,0.3255653977394104,0.0018835720838978887,0.1668258160352707,0.019153418019413948,0.023074354976415634,0.30258551239967346,0.001410013297572732,0.0014718108577653766
136,0.2087462991476059,0.377538800239563,0.0036298497579991817,0.24047325551509857,0.03149176388978958,0.02993696928024292,0.10396158695220947,0.0018067080527544022,0.0024147334042936563
137,0.06396009773015976,0.36038926243782043,0.0035114227794110775,0.06991302222013474,0.04408584535121918,0.02001231163740158,0.43265795707702637,0.0020025407429784536,0.00346750789321959
138,0.2462085783481598,0.055990904569625854,0.0030848984606564045,0.25150254368782043,0.01327419187873602,0.006442336365580559,0.4213527739048004,0.0008706058142706752,0.0012731768656522036
139,0.13455776870250702,0.10826253145933151,0.0031784551683813334,0.4124232828617096,0.016826588660478592,0.003925023600459099,0.3173615336418152,0.0013101822696626186,0.002154646208509803
140,0.16465765237808228,0.18518191576004028,0.002603421686217189,0.15915338695049286,0.011068169958889484,0.00985362846404314,0.46343740820884705,0.0013506637187674642,0.002693746006116271
141,0.03208932280540466,0.1609041690826416,0.0012316307984292507,0.04153352230787277,0.010758643038570881,0.012083146721124649,0.7398247122764587,0.0008006864227354527,0.0007742104935459793
142,0.09345775097608566,0.24247600138187408,0.0025799195282161236,0.11137568205595016,0.036189135164022446,0.03278755024075508,0.4755042493343353,0.002469445578753948,0.003160314168781042
143,0.08986201137304306,0.3487760126590729,0.005435512401163578,0.22811749577522278,0.01201651431620121,0.039317741990089417,0.2686179280281067,0.002581219421699643,0.005275539122521877
144,0.15842755138874054,0.2578243911266327,0.005243668332695961,0.3177452087402344,0.026837468147277832,0.012708389200270176,0.2164943814277649,0.0030919252894818783,0.0016270708292722702
145,0.16977988183498383,0.3401710093021393,0.0019285496091470122,0.05307317152619362,0.015359521843492985,0.007875639013946056,0.40755876898765564,0.001532889436930418,0.0027205664664506912
146,0.14355216920375824,0.059139683842659,0.00241622282192111,0.26306357979774475,0.023752432316541672,0.007544905412942171,0.49802911281585693,0.0011970002669841051,0.001304909586906433
147,0.08789259195327759,0.08122248202562332,0.0025882485788315535,0.48601779341697693,0.02313224971294403,0.011039537377655506,0.30622774362564087,0.0008246112847700715,0.001054713036864996
148,0.11711397022008896,0.2071470469236374,0.0030401553958654404,0.2927330434322357,0.018450742587447166,0.0085952403023839,0.35034117102622986,0.0013490170240402222,0.0012296559289097786
149,0.30592766404151917,0.14288465678691864,0.010098828934133053,0.3724849224090576,0.026737181469798088,0.04198543727397919,0.09207898378372192,0.002129114931449294,0.005673204082995653
150,0.07286593317985535,0.16814279556274414,0.017961179837584496,0.09276363253593445,0.04005960375070572,0.02619505487382412,0.5764362215995789,0.0022775817196816206,0.0032979450188577175
151,0.21021768450737,0.21254336833953857,0.02255501039326191,0.40520045161247253,0.03201243281364441,0.049793899059295654,0.051892928779125214,0.006794614251703024,0.00898960791528225
152,0.058925677090883255,0.4279336631298065,0.006039449013769627,0.06032966077327728,0.021370483562350273,0.016009937971830368,0.40496206283569336,0.0015192122664302588,0.0029098554514348507
153,0.16688504815101624,0.14083430171012878,0.011943969875574112,0.46490931510925293,0.02438695728778839,0.025374189019203186,0.16078785061836243,0.001595317735336721,0.0032830010168254375
154,0.12093576043844223,0.07714179158210754,0.0028899717144668102,0.19705508649349213,0.03108483925461769,0.0158474612981081,0.551604688167572,0.0018245796672999859,0.0016158175421878695
155,0.17783676087856293,0.2556394636631012,0.0020732032135128975,0.4033627212047577,0.011230826377868652,0.004876199644058943,0.14195379614830017,0.0011681023752316833,0.0018589301034808159
156,0.30804675817489624,0.2218191921710968,0.0033628789242357016,0.10833802074193954,0.020906245335936546,0.047495122998952866,0.27627813816070557,0.005097698885947466,0.008655965328216553
157,0.1898951381444931,0.3535977602005005,0.0024238508194684982,0.04563508182764053,0.04095063358545303,0.025751881301403046,0.3317127823829651,0.00782493595033884,0.0022079539485275745
158,0.33187058568000793,0.1320338100194931,0.002322981134057045,0.10318149626255035,0.004763007629662752,0.013011012226343155,0.41099461913108826,0.0007309371721930802,0.0010915788589045405
159,0.29027271270751953,0.051388081163167953,0.003645722521468997,0.24115239083766937,0.02736234851181507,0.03121042065322399,0.35245275497436523,0.0013381162425503135,0.0011774508748203516
160,0.15955005586147308,0.3918253183364868,0.001264951191842556,0.10480929911136627,0.007687773089855909,0.0704130306839943,0.2599443197250366,0.002804164309054613,0.0017010661540552974
161,0.05186133831739426,0.3315565288066864,0.002752693835645914,0.20233124494552612,0.029673505574464798,0.013118136674165726,0.36558014154434204,0.0013122990494593978,0.0018141150940209627
162,0.15280885994434357,0.17438672482967377,0.005225121043622494,0.17610837519168854,0.057188767939805984,0.0195608027279377,0.40974897146224976,0.0033067557960748672,0.0016656288644298911
163,0.7765424847602844,0.10009870678186417,0.0008473476627841592,0.0648578405380249,0.0059021273627877235,0.004639334976673126,0.045725081115961075,0.000607907073572278,0.0007791792741045356
